year,health_board,age,sex,incident_cases,crude_rate,easr
2013,NHS Shetland,under75 years,All,-1,-1,94.64402383898437
2013,NHS Tayside,under75 years,Male,229,124.0762012093366,127.83807825723784
2013,NHS Tayside,under75 years,Female,217,114.5747534266827,112.91523783549003
2013,NHS Tayside,under75 years,All,446,119.2640924163012,120.37665804636394
2013,NHS Western Isles,under75 years,Male,-1,-1,142.10240012622793
2013,NHS Western Isles,under75 years,Female,-1,-1,69.75255088303008
2013,NHS Western Isles,under75 years,All,-1,-1,105.927475504629
2014,Scotland,under75 years,Male,3287,135.91602729898423,146.1169662566872
2014,Scotland,under75 years,Female,2507,100.89753326258031,103.20029170476617
2014,Scotland,under75 years,All,5794,118.17004085575178,124.65862898072668
2014,NHS Ayrshire & Arran,under75 years,Male,257,155.9626903260652,149.01304191508046
2014,NHS Ayrshire & Arran,under75 years,Female,221,126.98959949434006,116.61152566331894
2014,NHS Ayrshire & Arran,under75 years,All,478,141.08077316986066,132.8122837891997
2014,NHS Borders,under75 years,Male,72,142.41069662565766,123.77002131314399
2014,NHS Borders,under75 years,Female,60,115.28928001844629,97.89312344574836
2014,NHS Borders,under75 years,All,132,128.65371682537207,110.83157237944617
2014,NHS Dumfries & Galloway,under75 years,Male,109,164.43646567200204,142.3317484294481
2014,NHS Dumfries & Galloway,under75 years,Female,69,100.95837296071402,87.19035572899375
2014,NHS Dumfries & Galloway,under75 years,All,178,132.21225265910036,114.76105207922093
2014,NHS Fife,under75 years,Male,237,142.95537620788247,145.87405072444278
2014,NHS Fife,under75 years,Female,165,96.42863404456756,95.07548403398035
2014,NHS Fife,under75 years,All,402,119.32430386735412,120.47476737921156
2014,NHS Forth Valley,under75 years,Male,169,123.74787651572844,131.04271224006757
2014,NHS Forth Valley,under75 years,Female,145,103.35733124242641,104.57374124885344
2014,NHS Forth Valley,under75 years,All,314,113.41554154115104,117.80822674446051
2014,NHS Grampian,under75 years,Male,269,99.79114344327671,112.8102946193335
2014,NHS Grampian,under75 years,Female,166,62.322371854315826,66.19762657667174
2014,NHS Grampian,under75 years,All,435,81.16883116883118,89.50396059800262
2014,NHS Greater Glasgow & Clyde,under75 years,Male,797,154.5574073140366,182.24361928246077
2014,NHS Greater Glasgow & Clyde,under75 years,Female,635,118.44208555062514,129.7229339340469
2014,NHS Greater Glasgow & Clyde,under75 years,All,1432,136.14846267278827,155.98327660825382
2014,NHS Highland,under75 years,Male,205,140.84410275436102,130.98109879108202
2014,NHS Highland,under75 years,Female,153,104.59178441787495,93.70780975561381
2014,NHS Highland,under75 years,All,358,122.67247818965576,112.34445427334792
2014,NHS Lanarkshire,under75 years,Male,473,159.53051484847973,172.8273039323583
2014,NHS Lanarkshire,under75 years,Female,355,115.08599030684195,117.93680030741211
2014,NHS Lanarkshire,under75 years,All,828,136.8685532927797,145.38205211988523
2014,NHS Lothian,under75 years,Male,412,105.881838951667,129.61754018176293
2014,NHS Lothian,under75 years,Female,322,80.4853114306639,91.58436528326109
2014,NHS Lothian,under75 years,All,734,93.00722516618389,110.60095273251203
2014,NHS Orkney,under75 years,Male,-1,-1,162.55947733108133
2014,NHS Orkney,under75 years,Female,-1,-1,96.43763310399017
2014,NHS Orkney,under75 years,All,-1,-1,129.49855521753574
2014,NHS Shetland,under75 years,Male,-1,-1,86.95374055493174
2014,NHS Shetland,under75 years,Female,-1,-1,96.78848923931209
2014,NHS Shetland,under75 years,All,-1,-1,91.8711148971219
2014,NHS Tayside,under75 years,Male,242,131.05663054485981,132.64861547513885
2014,NHS Tayside,under75 years,Female,185,97.74138158763702,94.76732738523427
2014,NHS Tayside,under75 years,All,427,114.19310669433688,113.70797143018657
2014,NHS Western Isles,under75 years,Male,-1,-1,123.52982000685783
2014,NHS Western Isles,under75 years,Female,-1,-1,69.78377008519173
2014,NHS Western Isles,under75 years,All,-1,-1,96.6567950460248
2015,Scotland,under75 years,Male,3376,139.3095593757479,148.16083136193228
2015,Scotland,under75 years,Female,2586,103.81447959077987,104.74537487101308
2015,Scotland,under75 years,All,5962,121.31788419330933,126.4531031164727
2015,NHS Ayrshire & Arran,under75 years,Male,275,167.8733197406815,157.3997795737035
2015,NHS Ayrshire & Arran,under75 years,Female,232,133.87267093289634,120.77952317837428
2015,NHS Ayrshire & Arran,under75 years,All,507,150.39467478263964,139.0896513760389
2015,NHS Borders,under75 years,Male,76,150.70095774424462,133.85996640315523
2015,NHS Borders,under75 years,Female,58,111.45058703714379,94.99788160050768
2015,NHS Borders,under75 years,All,134,130.76742915137794,114.42892400183145
2015,NHS Dumfries & Galloway,under75 years,Male,103,156.1623481965523,131.40365618336764
2015,NHS Dumfries & Galloway,under75 years,Female,77,113.06237519088454,95.57240471566139
2015,NHS Dumfries & Galloway,under75 years,All,180,134.26723655649295,113.4880304495145
2015,NHS Fife,under75 years,Male,231,139.7476073515711,140.04466081223222
2015,NHS Fife,under75 years,Female,173,101.08505752499372,98.4028778377463
2015,NHS Fife,under75 years,All,404,120.08048959550113,119.22376932498926
2015,NHS Forth Valley,under75 years,Male,205,150.13695419724334,154.9560871209281
2015,NHS Forth Valley,under75 years,Female,175,124.66962549244504,124.36079898068559
2015,NHS Forth Valley,under75 years,All,380,137.22721576812935,139.65844305080685
2015,NHS Grampian,under75 years,Male,265,97.57857837216838,108.18721844189204
2015,NHS Grampian,under75 years,Female,191,71.10283852954863,75.56741930289897
2015,NHS Grampian,under75 years,All,456,84.41302404105139,91.87731887239549
2015,NHS Greater Glasgow & Clyde,under75 years,Male,819,158.25444764560277,184.7452404378347
2015,NHS Greater Glasgow & Clyde,under75 years,Female,646,120.1339698326121,129.72856819754878
2015,NHS Greater Glasgow & Clyde,under75 years,All,1465,138.8291349760342,157.2369043176917
2015,NHS Highland,under75 years,Male,188,129.54796030871003,117.8053662535375
2015,NHS Highland,under75 years,Female,163,111.90673980653177,97.67509351247737
2015,NHS Highland,under75 years,All,351,120.71106036584736,107.74022988300743
2015,NHS Lanarkshire,under75 years,Male,506,170.79131057015945,183.275398527254
2015,NHS Lanarkshire,under75 years,Female,347,112.55781968691409,113.26371890127689
2015,NHS Lanarkshire,under75 years,All,853,141.0957499247379,148.2695587142655
2015,NHS Lothian,under75 years,Male,424,108.0056652028163,129.02136522362036
2015,NHS Lothian,under75 years,Female,316,78.2428052521721,87.33662287509571
2015,NHS Lothian,under75 years,All,740,92.91311493728993,108.17899404935801
2015,NHS Orkney,under75 years,Male,-1,-1,140.7777183063083
2015,NHS Orkney,under75 years,Female,-1,-1,67.68822903482925
2015,NHS Orkney,under75 years,All,-1,-1,104.23297367056878
2015,NHS Shetland,under75 years,Male,-1,-1,154.30225811217832
2015,NHS Shetland,under75 years,Female,-1,-1,75.60763082822646
2015,NHS Shetland,under75 years,All,-1,-1,114.9549444702024
2015,NHS Tayside,under75 years,Male,236,127.49933819199457,128.34605207841398
2015,NHS Tayside,under75 years,Female,181,95.42739346137827,92.34440867729961
2015,NHS Tayside,under75 years,All,417,111.26765073164484,110.34523037785678
2015,NHS Western Isles,under75 years,Male,-1,-1,103.6222496939095
2015,NHS Western Isles,under75 years,Female,-1,-1,85.9376252697149
2015,NHS Western Isles,under75 years,All,-1,-1,94.77993748181221
2016,Scotland,under75 years,Male,3417,140.3748340828618,147.82446230648725
2016,Scotland,under75 years,Female,2589,103.51503306963455,104.11226478378502
2016,Scotland,under75 years,All,6006,121.69514899145601,125.96836354513611
2016,NHS Ayrshire & Arran,under75 years,Male,284,173.85342442273316,161.09322901353923
2016,NHS Ayrshire & Arran,under75 years,Female,226,130.8052044265407,117.37260225281551
2016,NHS Ayrshire & Arran,under75 years,All,510,151.7261076005855,139.23291563317738
2016,NHS Borders,under75 years,Male,99,196.69786016570305,167.83679996220374
2016,NHS Borders,under75 years,Female,61,117.21302025287268,97.63506163881478
2016,NHS Borders,under75 years,All,160,156.29120959628025,132.73593080050927
2016,NHS Dumfries & Galloway,under75 years,Male,109,165.93846575425883,139.0370209722612
2016,NHS Dumfries & Galloway,under75 years,Female,58,85.4675665320798,71.3889596493334
2016,NHS Dumfries & Galloway,under75 years,All,167,125.0477352881714,105.2129903107973
2016,NHS Fife,under75 years,Male,220,133.1630460441496,131.6963399677574
2016,NHS Fife,under75 years,Female,186,108.36066624332213,104.46410168189655
2016,NHS Fife,under75 years,All,406,120.52484711749688,118.08022082482698
2016,NHS Forth Valley,under75 years,Male,205,149.09307771749405,154.19209296245543
2016,NHS Forth Valley,under75 years,Female,148,104.7706019354245,103.13164650174542
2016,NHS Forth Valley,under75 years,All,353,126.63268271158958,128.6618697321004
2016,NHS Grampian,under75 years,Male,260,95.07337104577051,106.00966649457813
2016,NHS Grampian,under75 years,Female,211,78.17681297957398,83.12000232172142
2016,NHS Grampian,under75 years,All,471,86.68062881183127,94.56483440814976
2016,NHS Greater Glasgow & Clyde,under75 years,Male,786,150.6370452141116,174.40560577097023
2016,NHS Greater Glasgow & Clyde,under75 years,Female,606,112.08149767514121,121.63749377052373
2016,NHS Greater Glasgow & Clyde,under75 years,All,1392,131.0164504706992,148.02154977074701
2016,NHS Highland,under75 years,Male,202,139.28825082917882,126.62564780877
2016,NHS Highland,under75 years,Female,179,123.01221875558365,106.26891358181936
2016,NHS Highland,under75 years,All,381,131.13648175619628,116.4472806952947
2016,NHS Lanarkshire,under75 years,Male,518,174.65835409789634,185.0514391015813
2016,NHS Lanarkshire,under75 years,Female,353,114.41350922114543,115.33231775430262
2016,NHS Lanarkshire,under75 years,All,871,143.94100897524248,150.19187842794196
2016,NHS Lothian,under75 years,Male,440,110.94077779570759,129.83927148204114
2016,NHS Lothian,under75 years,Female,326,79.72648435551164,89.62536260035303
2016,NHS Lothian,under75 years,All,766,95.09550518556037,109.73231704119709
2016,NHS Orkney,under75 years,Male,-1,-1,106.73169423178815
2016,NHS Orkney,under75 years,Female,-1,-1,60.95216545945666
2016,NHS Orkney,under75 years,All,-1,-1,83.8419298456224
2016,NHS Shetland,under75 years,Male,-1,-1,116.0419290634973
2016,NHS Shetland,under75 years,Female,-1,-1,74.30311104700162
2016,NHS Shetland,under75 years,All,-1,-1,95.17252005524948
2016,NHS Tayside,under75 years,Male,251,135.21812677103424,135.51510746142276
2016,NHS Tayside,under75 years,Female,207,108.96457335368743,104.07665467435726
2016,NHS Tayside,under75 years,All,458,121.9395307724257,119.79588106789
2016,NHS Western Isles,under75 years,Male,-1,-1,123.67600561937816
2016,NHS Western Isles,under75 years,Female,-1,-1,94.70991923648727
2016,NHS Western Isles,under75 years,All,-1,-1,109.19296242793271
2017,Scotland,under75 years,Male,3640,148.6634785702004,154.90057671300292
2017,Scotland,under75 years,Female,2639,104.97599753053811,104.73257592802388
2017,Scotland,under75 years,All,6279,126.53174649075414,129.8165763205134
2017,NHS Ayrshire & Arran,under75 years,Male,348,213.34510409769732,193.48539375649
2017,NHS Ayrshire & Arran,under75 years,Female,255,147.81666096654706,131.25918370439558
2017,NHS Ayrshire & Arran,under75 years,All,603,179.66373384739606,162.3722887304428
2017,NHS Borders,under75 years,Male,85,168.31016593402242,140.1777645257485
2017,NHS Borders,under75 years,Female,65,124.43525537943181,102.4103171971398
2017,NHS Borders,under75 years,All,150,146.00245284120774,121.29404086144416
2017,NHS Dumfries & Galloway,under75 years,Male,106,162.16381605115808,133.39831394502173
2017,NHS Dumfries & Galloway,under75 years,Female,71,104.8605059888641,85.08297640534488
2017,NHS Dumfries & Galloway,under75 years,All,177,133.00770242344544,109.2406451751833
2017,NHS Fife,under75 years,Male,239,143.5685494770861,140.24251485197766
2017,NHS Fife,under75 years,Female,181,105.03957844889621,98.29696767150247
2017,NHS Fife,under75 years,All,420,123.97169903213523,119.26974126174007
2017,NHS Forth Valley,under75 years,Male,213,154.07651743668757,158.22923279925524
2017,NHS Forth Valley,under75 years,Female,151,106.35150934625516,106.14288863478373
2017,NHS Forth Valley,under75 years,All,364,129.89561959139976,132.1860607170195
2017,NHS Grampian,under75 years,Male,291,106.36120411117122,116.53223743190604
2017,NHS Grampian,under75 years,Female,205,76.02137498563012,79.77228918285546
2017,NHS Grampian,under75 years,All,496,91.3011705325472,98.15226330738076
2017,NHS Greater Glasgow & Clyde,under75 years,Male,889,168.5122773230621,193.64698683474987
2017,NHS Greater Glasgow & Clyde,under75 years,Female,670,122.70343130072962,132.69130948980063
2017,NHS Greater Glasgow & Clyde,under75 years,All,1559,145.21372218444657,163.16914816227526
2017,NHS Highland,under75 years,Male,202,138.92805315029676,123.46640694067702
2017,NHS Highland,under75 years,Female,154,105.71695315503324,90.77507198471739
2017,NHS Highland,under75 years,All,356,122.30692855007884,107.1207394626972
2017,NHS Lanarkshire,under75 years,Male,507,170.4453767952235,178.14553224187742
2017,NHS Lanarkshire,under75 years,Female,355,114.88115463650632,114.48152337987099
2017,NHS Lanarkshire,under75 years,All,862,142.13375412839196,146.3135278108742
2017,NHS Lothian,under75 years,Male,473,117.65817935783011,137.541004911372
2017,NHS Lothian,under75 years,Female,327,78.82348120168446,89.06567076842286
2017,NHS Lothian,under75 years,All,800,97.935639146344,113.30333783989744
2017,NHS Orkney,under75 years,Male,-1,-1,52.129589508177354
2017,NHS Orkney,under75 years,Female,-1,-1,106.18484503951812
2017,NHS Orkney,under75 years,All,-1,-1,79.15721727384775
2017,NHS Shetland,under75 years,Male,-1,-1,126.92217353373765
2017,NHS Shetland,under75 years,Female,-1,-1,26.75869383235038
2017,NHS Shetland,under75 years,All,-1,-1,76.84043368304403
2017,NHS Tayside,under75 years,Male,250,134.55473148257786,134.1124844348496
2017,NHS Tayside,under75 years,Female,178,93.70245784705443,88.32996751102118
2017,NHS Tayside,under75 years,All,428,113.90218782683674,111.22122597293539
2017,NHS Western Isles,under75 years,Male,-1,-1,117.7241613609151
2017,NHS Western Isles,under75 years,Female,-1,-1,87.31082706264772
2017,NHS Western Isles,under75 years,All,-1,-1,102.51749421178141
2018,Scotland,under75 years,Male,3583,145.78048299193793,149.7731997579266
2018,Scotland,under75 years,Female,2788,110.67778631724033,108.53117259364438
2018,Scotland,under75 years,All,6371,128.01323895195114,129.1521861757855
2018,NHS Ayrshire & Arran,under75 years,Male,354,217.34859275995876,194.7977127268775
2018,NHS Ayrshire & Arran,under75 years,Female,286,166.24717350740846,143.85030883726444
2018,NHS Ayrshire & Arran,under75 years,All,640,191.09896836416297,169.32401078207099
2018,NHS Borders,under75 years,Male,94,185.53974300771768,150.52720411296255
2018,NHS Borders,under75 years,Female,61,116.47222805644131,93.74085567164221
2018,NHS Borders,under75 years,All,155,150.43285841841686,122.13402989230237
2018,NHS Dumfries & Galloway,under75 years,Male,98,150.4914004914005,120.74428312917998
2018,NHS Dumfries & Galloway,under75 years,Female,81,120.29583865506281,97.88606278171659
2018,NHS Dumfries & Galloway,under75 years,All,179,135.14125658719252,109.31517295544829
2018,NHS Fife,under75 years,Male,255,152.82913702480627,147.3199751671098
2018,NHS Fife,under75 years,Female,212,122.92135352645128,115.90556813564841
2018,NHS Fife,under75 years,All,467,137.62779197279272,131.61277165137912
2018,NHS Forth Valley,under75 years,Male,205,147.93112903924143,148.6283145628552
2018,NHS Forth Valley,under75 years,Female,174,122.28117642924909,118.01978225230715
2018,NHS Forth Valley,under75 years,All,379,134.93643034396328,133.3240484075812
2018,NHS Grampian,under75 years,Male,279,102.32636609366345,108.68604697077981
2018,NHS Grampian,under75 years,Female,222,82.79349735396458,83.43572179236574
2018,NHS Grampian,under75 years,All,501,92.64156037234142,96.06088438157276
2018,NHS Greater Glasgow & Clyde,under75 years,Male,796,149.5217557911504,170.96608135700052
2018,NHS Greater Glasgow & Clyde,under75 years,Female,632,115.13664278310041,124.36139274858303
2018,NHS Greater Glasgow & Clyde,under75 years,All,1428,132.06606632712987,147.6637370527918
2018,NHS Highland,under75 years,Male,200,137.81887842996733,120.1728065785954
2018,NHS Highland,under75 years,Female,157,107.95942925906824,89.94070482385143
2018,NHS Highland,under75 years,All,357,122.87337846721483,105.05675570122341
2018,NHS Lanarkshire,under75 years,Male,524,175.78819535301892,181.53943326583644
